,Names,Gender,Hair_Color,Tags,Anime,Manga
216,Hyena,Male,Grey Hair,"['Animal', 'Cowardly', 'Dog']",['Silver Fang'],"['Ginga Densetsu Noah', 'Silver Fang']"
217,Jinnai,Male,White Hair,"['Animal', 'Dog', 'Ninja', 'Warrior']",['Silver Fang'],['Silver Fang']
218,Kisaragi,Male,Multicolored Hair,"['Animal', 'Dog', 'Warrior']",['Silver Fang'],"['Ginga Densetsu Weed Orion', 'Ginga Legend Weed', 'Ginga: The First Wars', 'Silver Fang']"
219,Chloe,Female,Brown Hair,['Adult'],"['Final Fantasy VII: On the Way to a Smile, Episode: Denzel']",
220,Zangan,Male,Grey Hair,['Facial Hair'],['Final Fantasy VII: Last Order'],
221,Aikawa,Female,Red Hair,"['High School Student', 'Teenager']",['Pisu no Oshigoto'],
222,Kiyoshi MAEDA,Male,Black Hair,['The Devil Lady'],,
223,Eri ASAKAWA,Female,Brown Hair,"['Hat', 'Nurse']",['The Devil Lady'],
224,Mayu YUASA,Female,Brown Hair,['Glasses'],['The Devil Lady'],
225,Takae,Female,Black Hair,['Horns'],['The Devil Lady'],
226,Sea Horse Baian,Male,Brown Hair,"['Armor', 'Helmet', 'Superpowers', 'Teenager', 'Warrior']","['Saint Seiya: Knights of the Zodiac', 'Saint Seiya: Soushuuhen']",['Knights of the Zodiac']
227,Kowit NUALKHAIR,Male,Brown Hair,"['Adult', 'Wealthy']",['Jormungand: Perfect Order'],
228,Gabriella DASCAS,Female,Red Hair,['Ixion Saga: Dimension Transfer'],,
229,Shunsuke AOYAMA,Male,Brown Hair,"['Athlete', 'Middle School Student', 'Soccer Player', 'Teenager']","['Inazuma Eleven GO', 'Inazuma Eleven GO: Chrono Stone', 'Inazuma Eleven GO: Kyuukyoku no Kizuna Gryphon']",
230,Kaburagi,Male,Black Hair,"['Adult', 'Gunslinger', 'Hat', 'Military']",['Jormungand: Perfect Order'],
231,Kobayakawa,Male,Black Hair,"['Adult', 'Facial Hair', 'Racer']","['Initial D Fifth Stage', 'Initial D Final Stage']",['Initial D']
232,Wataru YAMADA,Male,,"['Delinquent', 'High School Student', 'Piercings', 'Teenager']",['Ocha Nigosu'],
233,Rensuke NAMIKAWA,Male,Blue Hair,"['Athlete', 'Headband', 'Middle School Student', 'Scar', 'Soccer Player', 'Teenager']","['Inazuma Eleven GO', 'Inazuma Eleven GO: Galaxy']",
234,Hiromu HIDAKA,Male,Black Hair,"['Adult', 'Hot-Headed']",['Robotics;Notes'],
235,Keith BLAZER,Male,Blonde Hair,"['Adult', 'Mecha Pilot', 'Military']",['Muv-Luv Alternative: Total Eclipse'],
236,Doctor,Male,Brown Hair,"['Adult', 'Doctor', 'Glasses']",['Strike Witches'],
237,Oushou KAKUMA,Male,Brown Hair,"['Adult', 'Announcer', 'Facial Hair', 'Glasses']","['Inazuma Eleven', 'Inazuma Eleven GO', 'Inazuma Eleven: Orion no Kokuin', 'Inazuma Eleven: Saikyou Gundan Ogre Shuurai', 'LBX: Little Battlers eXperience']",
238,Cafeteria Lady,Female,Brown Hair,"['Bandana', 'Ponytail']","[""Student Council's Discretion Lv. 2""]",
239,Sakamoto,Male,Black Hair,"['Adult', 'Facial Hair', 'Racer']","['Initial D Battle Stage 2', 'Initial D Fourth Stage']",
240,Yuusaku IGARASHI,Male,Grey Hair,['Writer'],['Nogizaka Haruka no Himitsu: Finale'],
241,Todo,Male,Black Hair,"['Facial Hair', 'Smoker']",['Initial D Fourth Stage'],['Initial D']
242,Smiley Sakai,Male,Brown Hair,['Racer'],"['Initial D Battle Stage 2', 'Initial D Final Stage', 'Initial D Fourth Stage']",['Initial D']
243,Victoria,Female,White Hair,"['Android', 'Bloodthirsty', 'Pigtails', 'Robot', 'Warrior']",['Busou Shinki: Armored War Goddess'],
244,Mrs. STEAM,Female,Brown Hair,"['Adult', 'Teacher']",['Steamboy'],
245,Yasushi AKIMOTO,Male,Black Hair,"['Adult', 'Glasses', 'Pop Culture Icon', 'Smoker']",['AKB49: Renai Kinshi Jourei'],
246,Raki,Female,Purple Hair,"['Child', 'Ponytail', 'Psychic Powers']",['Saint Seiya Omega'],
247,Aurora,Female,Brown Hair,['Gunslinger Girl: Il Teatrino'],['Gunslinger Girl'],
248,Yanagi,Female,,['Adult'],['Kami Nomi zo Shiru Sekai'],
249,Conductor,Male,Brown Hair,"['Facial Hair', 'Musician']","['The Melancholy of Haruhi Suzumiya', 'The Melancholy of Haruhi Suzumiya (2009)']",
250,Mask Stand Man 5,Male,Brown Hair,"['Adult', 'Merchant', 'Overweight']",['The Melancholy of Haruhi Suzumiya (2009)'],
251,Mask Stand Man 7,Male,Red Hair,"['Adult', 'Headband', 'Merchant', 'Mohawk']",['The Melancholy of Haruhi Suzumiya (2009)'],
252,Keiji YAMATSUCHI,Male,Grey Hair,"['Adult', 'Glasses']",['The Melancholy of Haruhi Suzumiya (2009)'],
253,Child,Male,Grey Hair,['Child'],['The Melancholy of Haruhi Suzumiya (2009)'],
254,Hanzou URUSHIHARA,Female,,"['High School Student', 'Student Council', 'Teenager']",['The Devil Is a Part-Timer! High School!'],
255,Gerrit,Male,Blonde Hair,"['Adult', 'Afro', 'Sunglasses', 'Video Gamer']",['Lucky Star'],
256,Literature Teacher,Male,Black Hair,"['Adult', 'Glasses', 'Teacher']",['Lucky Star'],
257,News Anchor,Female,Brown Hair,"['Adult', 'Glasses', 'Hair Antenna', 'Reporter']",['Lucky Star'],
258,Kouichi's Father,Male,Black Hair,"['Adult', 'Facial Hair']",['Over Drive'],
259,Indian Tourist A,Male,Black Hair,"['Adult', 'Closed Eyes', 'Dark-skinned', 'Facial Hair', 'Foreigner', 'Hat']",['Lucky Star'],
260,Pet Shop Cat,Black Hair,,"['Animal', 'Cat']",['Lucky Star OVA'],
261,Yuudai YAMANOBE,Male,Black Hair,['Adult'],['The Qwaser Of Stigmata'],
262,Ryoko UCHIYAMADA,Female,Brown Hair,"['Glasses', 'Ponytail']",['Great Teacher Onizuka'],"['GTO', 'GTO: 14 Days in Shonan', 'GTO: Paradise Lost']"
263,Wang CHEN,Male,Black Hair,"['Adult', 'Earth Powers', 'Elemental Powers', 'Scar', 'Superpowers']","['The Qwaser Of Stigmata', 'The Qwaser of Stigmata II']",
264,Shunsuke HAYAMI,Male,Brown Hair,"['Mecha Pilot', 'Racer']",['Chou Soku Henkei Gyrozetter'],
265,10Q Employee,Female,Brown Hair,"['Headband', 'Rosy Cheeks']","['Boku no Imouto wa ""Oosaka Okan""']",
266,Nicky,Male,Brown Hair,"['Computer Programmer', 'Glasses', 'Military']",['Mass Effect: Paragon Lost'],
267,Kato,Female,,['Robot'],['Straight Title Robot Anime'],
268,Su-pyon,Female,Blue Hair,"['Hair Buns', 'Idol']",['Aikatsu!'],
269,Koron,Female,Green Hair,"['Blinding Bangs', 'Detective', 'Pigtails']",['Tantei Opera Milky Holmes 2'],
270,Lily ADLER,Female,Red Hair,"['Detective', 'Glasses', 'Hair Antenna', 'Pigtails']",['Tantei Opera Milky Holmes: Alternative'],
271,Icchou NISHINO,Male,Brown Hair,"['Adult', 'Facial Hair']",['This Ugly Yet Beautiful World'],['This Ugly Yet Beautiful World']
272,Alan GABRIEL,Male,,"['Assassin', 'Cyborg', 'Hat', 'Sadistic']",['The Big O II'],
273,Tami,Female,Red Hair,"['Child', 'Pigtails', 'Rosy Cheeks', 'Sickly']",['The Big O II'],
274,Allegra,Female,Red Hair,"['Monster Tamer', 'Pigtails']",['Pokemon Movie 10: The Rise of Darkrai'],['Pokemon: The Rise of Darkrai']
275,Tobias,Male,Grey Hair,"['Elderly', 'Facial Hair']",['Pokemon Movie 2: The Power of One'],
276,Lunch Lady,Female,Black Hair,"['Adult', 'Bandana', 'Closed Eyes']","['Boku no Imouto wa ""Oosaka Okan""']",
277,Nikaidou,Male,Brown Hair,['Middle School Student'],"['Dokidoki! Pretty Cure', 'Dokidoki! Pretty Cure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress']",
278,Meredith,Female,Turquoise Hair,"['Adult', 'Monster Tamer']",['Pokemon Movie 9: Pokemon Ranger and the Temple of the Sea'],
279,Kyle,Male,Black Hair,"['Adult', 'Monster Tamer']",['Pokemon Movie 9: Pokemon Ranger and the Temple of the Sea'],
280,Layla,Female,Pink Hair,['Pokemon Movie 11: Giratina and the Sky Warrior'],,
281,R. Frederick O'REILLY,Android,Detective,['The Big O II'],,
282,Boy,Male,Blonde Hair,"['Child', 'Helmet']",['Memories'],
283,Kentaro AIDA,Male,Red Hair,"['Adult', 'Cook']","['Dokidoki! Pretty Cure', 'Dokidoki! Pretty Cure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress']",
284,Mika KASHIWABARA,Female,Blonde Hair,"['Child', 'Hair Ribbons', 'Pigtails']",['Chitose Get You!!'],
285,Daigo SHIMA,Male,Black Hair,"['Facial Hair', 'Military']",['Star Blazers: Space Battleship Yamato 2199'],
286,Susumu YAMAZAKI,Male,Black Hair,['Military'],"['Star Blazers: Space Battleship Yamato 2199', 'Star Blazers: Space Battleship Yamato 2202']",
287,Gull DIETZ,Male,,"['Adult', 'Alien', 'Dark-skinned', 'Facial Hair', 'Magnificent Mustache', 'Military', 'Scar']",['Star Blazers: Space Battleship Yamato 2199'],
288,Saori SHIMA,Female,Black Hair,"['Single Parent', 'Widow']",['Star Blazers: Space Battleship Yamato 2199'],
289,Paul ANDERSON,Male,Black Hair,['High School Student'],"['Barairo no Hoo no Koro', 'J no Subete']",
290,Mr. Coco,Male,Grey Hair,['Animal'],"['Aikatsu!', 'Aikatsu! 3']",
291,Go GAKUUJIN,Male,Black Hair,"['Closed Eyes', 'Scientist', 'Unconventional Weapon']","['Giant Robo', 'Giant Robo: Ginrei Special']",['Giant Robo - Chikyuu no Moetsukiru Hi']
292,Osamu OSANAI,Male,Brown Hair,['Glasses'],"[""You're Being Summoned, Azazel OVA"", ""You're Being Summoned, Azazel Z""]",
293,Misora TSUKISHIMA,Female,Blue Hair,"['Child', 'Elementary School Student', 'Headband', 'Magical Girl', 'Rosy Cheeks', 'Verbal Tic']",['Mao-chan'],['Mao-chan']
294,Yuriko SHIBUSAWA,Female,Blue Hair,"['Adult', 'Magic User', 'Piercings']",['Tokyo Revelation'],
295,Mi-kun,Inanimate Object,Military,['Mao-chan'],,
296,Doctor,Male,Black Hair,"['Adult', 'Doctor', 'Glasses']",['A Certain Scientific Railgun'],
297,Jacott,Female,Grey Hair,"['Elderly', 'Hat', 'Sickly']",['Sound of the Sky'],
298,Craniummon,Male,,"['Artificial Intelligence (AI)', 'Knight', 'Monster']",['Digimon Savers'],['Digimon Xros Wars']
299,Muni,Male,Black Hair,['Akkan Baby'],,
300,Lee,Male,,"['Animal', 'Bear', 'Gangster', 'Pandas']",['Cuticle Detective Inaba'],
301,Yasuke,Male,Brown Hair,['Freckles'],['Mushibugyou'],
302,Old Man,Male,Grey Hair,"['Closed Eyes', 'Elderly', 'Pointy Ears']",['Leviathan: The Last Defense'],
303,Shukumaru,Male,Black Hair,"['Armor', 'Headband', 'Ponytail', 'Sword Fighter', 'Teenager', 'Warrior']",['Fire Tripper'],['Rumic World Trilogy']
304,Blue Morris,Female,Black Hair,"['Armor', 'Cape', 'Scantily-clad']",['Princess Minerva'],
305,Lumes,Male,Blonde Hair,"['Alien', 'Mecha Pilot', 'Military']",['Majestic Prince'],
306,Jun SAOTOME,Male,Green Hair,['Middle School Student'],['Dokidoki! Pretty Cure'],
307,Chiba,Female,Black Hair,"['Athlete', 'Middle School Student']",['Dokidoki! Pretty Cure'],
308,Keigo NISHIJIMA,Male,Blonde Hair,['Smoker'],['Tight-rope'],['Tight Rope']
309,Sue,Female,Red Hair,"['Amnesia', 'Freckles', 'Teenager']",['A Wind Named Amnesia'],['A Wind Named Amnesia (Light Novel)']
310,Lisa,Female,Blonde Hair,"['Amnesia', 'Glasses']",['A Wind Named Amnesia'],['A Wind Named Amnesia (Light Novel)']
311,Snover,Elemental Powers,Ice Powers,"['Pokemon Legends: Hisuian Snow', ""Pokemon: Pikachu's Great Ice Adventure""]",,
312,Aoi OUGISHIMA,Female,,"['Glasses', 'Headband', 'High School Student', 'Rosy Cheeks', 'Student Council', 'Teenager']",['See Me After Class'],
313,Yael,Female,Brown Hair,"['Child', 'Orphan']",['Mobile Suit Gundam 00 Second Season'],
314,Rurika KUZUSHIRO,Female,Orange Hair,"['Gloves', 'Idol', 'Ponytail', 'Rapunzel Hair', 'Superpowers']","['Rising x Rydeen', 'Rising x Rydeen (Light Novel)']",
315,Musashi,Female,,"['Artificial Intelligence (AI)', 'Closed Eyes']","['Aoki Hagane no Arpeggio: Ars Nova Cadenza', 'Aoki Hagane no Arpeggio: Ars Nova DC']",['Arpeggio of Blue Steel']
316,Saji,Male,Multicolored Hair,"['Animal', 'Dog']",['Binchou-tan'],['Binchou-tan']
317,Nana SHIRAKAWA,Female,,"['Idol', 'Teenager']",['Suzuka'],['Suzuka']
318,Pekuba,Male,Grey Hair,['Scarf'],['Hunter x Hunter (2011)'],
319,Soga,Female,Black Hair,"['Middle School Student', 'Mole', 'Student Council']",['Psychic School Wars'],
320,Iku's Mother,Female,Brown Hair,['Adult'],['Library War'],
321,Tonis's Mother,Female,Black Hair,['Adult'],['Trigun'],
322,Hoankan,Male,Grey Hair,"['Epic Eyebrows', 'Facial Hair', 'Piercings', 'Ponytail']",['Leviathan: The Last Defense'],
323,Shizuka NONOMIYA,Female,Brown Hair,"['Glasses', 'Military', 'Pigtails']",['Library War'],
324,Kurato TOUMA,Male,,"['Adult', 'Glasses', 'Writer']",['Toshokan Sensou: Kakumei no Tsubasa'],
325,Takeshi ENOKI,Male,Brown Hair,"['Adult', 'Military']","['Library War', 'Toshokan Sensou: Kakumei no Tsubasa']",
326,Miguel,Male,Brown Hair,"['Big Ego', 'Facial Hair', 'Sword Fighter', 'Traveler', 'Treasure Hunter']",['Ruin Explorers'],
327,Daichi SAKURA,Male,Black Hair,"['Airhead', 'Athlete', 'Baseball Player', 'Buzz Cut', 'High School Student', 'Teenager']",['Big Windup! 2'],['Ookiku Furikabutte']
328,Yutaka ICHIHARA,Male,Black Hair,"['Athlete', 'Baseball Player', 'High School Student', 'Teenager']",['Big Windup! 2'],['Ookiku Furikabutte']
329,Mary,Female,Brown Hair,"['Freckles', 'Glasses']",['Trigun'],
330,Fuka,Female,,['Baby'],['Suzuka'],
331,Yohji NOGAMI,Male,Brown Hair,"['Child', 'Twin']",['Venus Versus Virus'],['Venus Versus Virus']
332,Lucif,Male,Brown Hair,"['God Complex', 'Heterochromia', 'Magic User']",['Venus Versus Virus'],['Venus Versus Virus']
333,Kanetsugu NAOE,Male,,"['Historical Figure', 'Samurai']",['Gifuu Doudou!! Kanetsugu to Keiji'],['Gifuu Doudou!! Naoe Kanetsugu - Maeda Keiji Tsukigatari']
334,Shinobu's Grandmother,Female,Grey Hair,"['Bossy', 'Elderly', 'Glasses']","['Chihayafuru', 'Chihayafuru 3']",['Chihayafuru']
335,Keiko TOTSUGAWA,Female,Brown Hair,"['Hair Antenna', 'Police']","['Futari wa Milky Holmes', 'Tantei Opera Milky Holmes TD']",
336,Nanako,Female,Brown Hair,"['Adult', 'Maid', 'Ponytail', 'Sickly']",['Amazing Nurse Nanako'],
337,Lord Enma's Representative,Female,,"['Agent of the Afterlife', 'Rosy Cheeks']",['Love in Hell'],
338,Cubby,Male,,['Child'],['Kingdom Hearts'],
339,Shinogu NARITA,Male,,"['Part Time Employee', 'University Student']",['Hot Gimmick'],
340,Monta SARUTA,Male,Black Hair,"['Child', 'Elementary School Student', 'Hat']","['Sasami: Magical Girls Club', 'Sasami: Magical Girls Club 2']",
341,Roden SIOR,Male,Grey Hair,"['Royalty', 'Tattoo']","['Wellber no Monogatari: Sisters of Wellber', 'Wellber no Monogatari: Sisters of Wellber Zwei']",
342,Shigeo MORISHITA,Male,Black Hair,"['Adult', 'Board Game Player', 'Closed Eyes']","['Hikaru no Go', 'Hikaru no Go: Journey to the North Star Cup']",['Hikaru no Go']
343,Seijirou TOGOSHI,Male,Black Hair,"['Glasses', 'Smoker']",['Speed Grapher'],['Speed Grapher']
344,Kozoe KOKUBUNJI,Female,Brown Hair,['Dancer'],['Speed Grapher'],
345,Yun,Male,Black Hair,"['Adult', 'Board Game Player', 'Closed Eyes', 'Foreigner']",['Hikaru no Go'],
346,Kaneko,Female,Brown Hair,"['Board Game Player', 'Middle School Student', 'Teenager']","['Hikaru no Go', 'Hikaru no Go: Journey to the North Star Cup']",
347,Maron NAMIKAZE,Female,Blonde Hair,"['High School Student', 'Idol', 'Power Suit']",['Assemble Insert'],['Assemble Insert']
348,Glen HUMPHREYS,Male,,"['Adult', 'Gangster']",['Death Note'],
349,Sakiko OKUDAIRA,Female,Red Hair,['Adult'],['Sweet Blue Flowers'],['Sweet Blue Flowers']
350,Nino NISHIJIMA,Female,Blue Hair,['Idol'],['Aikatsu!'],
351,Rabbit One,Male,,"['Facial Hair', 'Goggles']",['Dragon Ball'],['Dragon Ball']
352,Oren,Female,Black Hair,"['Femme Fatale', 'Frequently-Naked', 'Tattoo', 'Thief']",['Sword for Truth'],
353,Sentaro DAIMONJI,Male,Brown Hair,"['Martial Artist', 'Wealthy']","['Ranma 1/2', 'Ranma 1/2 OVA']",['Ranma 1/2']
354,Crepe Joe,Male,Black Hair,"['Cook', 'Martial Artist', 'Unconventional Weapon']",['Ranma 1/2'],
355,Winterhalter,Male,Blonde Hair,"['Adult', 'Artist', 'Facial Hair']",['Devils and Realist'],['Devils and Realist']
356,Fuji,Female,Black Hair,['Rosy Cheeks'],['Genshiken: Second Generation'],
357,Nakadai,Male,Grey Hair,"['Adult', 'Dark-skinned', 'Team Coach']","['Hajime no Ippo: New Challenger', 'Hajime no Ippo: The Fighting!']",['Hajime no Ippo']
358,Nakajima,Female,,"['High School Student', 'Teenager']",['No Longer Heroine'],
359,Rita TERASAKA,Male,,"['Athlete', 'High School Student', 'Teenager']",['No Longer Heroine'],
360,Asutsuo Johann FAUST,Male,,['Magic User'],['Necromancer'],
361,Hisho,Female,Blonde Hair,"['Adult', 'Freckles', 'Glasses']","['Aikatsu!', 'Aikatsu! 2']",
362,Hiroshi,Male,Brown Hair,"['High School Student', 'Teenager']",['Ranma 1/2'],['Ranma 1/2']
363,King,Male,Multicolored Hair,"['Band Member', 'Drummer', 'Mohawk', 'Musician', 'Piercings']","['Aikatsu!', 'Aikatsu on Parade!']",
364,Fumina MIYAMOTO,Female,Turquoise Hair,"['Headband', 'Idol']","['Aikatsu!', 'Aikatsu! 2', 'Aikatsu! 3']",
365,Rei,Male,Black Hair,"['Battle Gamer', 'Ponytail']",['Battle Spirits: Saikyou Ginga Ultimate Zero'],
366,Mugen,Dragon,,['Battle Spirits: Saikyou Ginga Ultimate Zero'],,
367,Books Takiwa's Head Manager,Male,Black Hair,['Glasses'],['Rozen Maiden Zurückspulen'],
368,Tetsuya WATARIGANI,Male,Brown Hair,"['Battle Gamer', 'Comic Relief', 'Verbal Tic']","['Beyblade: Metal Fusion', 'Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze']",['Metal Fight Beyblade']
369,Reiji MIZUCHI,Male,Multicolored Hair,['Battle Gamer'],['Beyblade: Metal Fusion'],['Metal Fight Beyblade']
370,Edogawa,Male,,"['Doctor', 'Glasses']",['Coppelion'],['Coppelion']
371,Daughter,Female,Brown Hair,"['Child', 'Pigtails']",['Servant x Service'],
372,Akagi Principal,Male,Grey Hair,"['Closed Eyes', 'Facial Hair', 'School Principal']",['Ace of the Diamond'],['Ace of the Diamond']
373,Melodia,Female,,['Teenager'],['Rave Master'],['Rave Master']
374,Takiji KUROIDO,Male,,"['Facial Hair', 'Overweight', 'Sunglasses']",['Kill La Kill'],
375,Fighter 97,Male,Brown Hair,"['Anthropomorphic', 'Martial Artist']",['Dragon Ball'],['Dragon Ball']
376,Fighter 83,Male,Black Hair,"['Facial Hair', 'Martial Artist']",['Dragon Ball'],['Dragon Ball']
377,Luchiru,Male,Purple Hair,['Anagle Mole'],,
378,Black Tortoise Jetty,Female,Black Hair,"['Kyousougiga', 'Kyousougiga (2012)']",,
379,Dr. O,Male,Black Hair,"['Announcer', 'Hat']","['Cardfight!! Vanguard', 'Cardfight!! Vanguard: Asia Circuit', 'Cardfight!! Vanguard: Link Joker']",
380,Sumire KATAGIRI,Female,Purple Hair,"['Idol', 'Pigtails']","['Aikatsu!', 'Aikatsu! 2']",
381,Octopapa,Male,,['Dragon Ball'],['Dragon Ball'],
382,Eru NAKAGAMI,Male,Black Hair,"['Bandages', 'Battle Gamer']","['Cardfight!! Vanguard G: GIRS Crisis', 'Cardfight!! Vanguard: Legion Mate', 'Cardfight!! Vanguard: Link Joker', 'Cardfight!! Vanguard: Zoku Koukousei-hen']",
383,Sachiko,Female,Black Hair,['Hajime no Ippo: Rising'],,
384,Punchy,Male,Multicolored Hair,"['Animal', 'Dog']",['Nisekoi: False Love'],
385,Bubibinman,Male,,['Alien'],['Dragon Ball'],
386,Miki OTSUKI,Female,,"['Bully', 'High School Student', 'Teenager']",['Magical Girl Apocalypse'],
387,Keiji's Mother,Female,,"['Adult', 'Sickly']",['Terra Formars'],['Terra Formars']
388,Morga,Female,Brown Hair,"['Human Guise', 'Magic User', 'Monster', 'Pointy Ears', 'Scar']","['Pretty Guardian Sailor Moon Crystal', 'Sailor Moon']",['Sailor Moon']
389,Policewoman,Hat,Police,['Zai x 10'],,
390,Cameran,Female,Turquoise Hair,"['Magic User', 'Monster', 'Pointy Ears', 'Scantily-clad']",['Sailor Moon'],
391,Princess Dimida,Female,Green Hair,"['Cape', 'Headband', 'Royalty', 'Scantily-clad', 'Sword Fighter', 'Warrior']",['Tobira wo Akete'],
392,Azusa CHIBA,Male,Brown Hair,"['Class Representative', 'High School Student', 'Teenager']",['Love Berrish!'],
393,Tiamat,Male,Red Hair,"['Facial Hair', 'Gynophobia', 'Military']",['Barrage'],
394,Grape,Female,,"['Magic User', 'Monster', 'Pointy Ears']",['Sailor Moon'],
395,Housenka,Female,,"['Magic User', 'Monster', 'Pointy Ears']",['Sailor Moon'],
396,Ryouta KUSAHANA,Male,,"['High School Student', 'Teenager']",['Kanojo wa Sore wo Gaman Dekinai'],
397,Haru SHIZUKI,Male,,"['Gay', 'High School Student', 'LGBT+', 'Teenager', 'Uke']","[""A Fallen Saint's Kiss""]",
398,Mayoi's Mother,Female,Brown Hair,['Adult'],['Monogatari Series: Second Season'],"['Kabukimonogatari: Dandy Tale (Light Novel)', 'Yoimonogatari (Light Novel)']"
399,Mayoi's Father,Male,Black Hair,"['Adult', 'Facial Hair']",['Monogatari Series: Second Season'],"['Kabukimonogatari: Dandy Tale (Light Novel)', 'Yoimonogatari (Light Novel)']"
400,Barbara,Female,,['Smoker'],['Fantasma'],
401,Chipmunk,Animal,,['Ai Shoujo Pollyanna Monogatari'],,
402,Tarantula Panther,Female,Brown Hair,['Anti-Gravity Hair'],"['Cutey Honey', 'Cutie Honey Universe']",
403,Shuuichirou OONUMA,Male,Grey Hair,"['Announcer', 'Balding', 'Facial Hair']",['Saki: The Nationals'],"['Saki', 'Saki Biyori']"
404,Kariko TOKOYAMA,Female,Blue Hair,['Beautician'],['Sailor Moon'],
405,Shimoura,Male,Black Hair,['Photographer'],['SoniAni: Super Sonico The Animation'],
406,Tsunomi KABUTOHARA,Female,Blonde Hair,['Adult'],['Wizard Barristers: Benmashi Cecil'],
407,Izuko,Female,Black Hair,"['Skyhigh', 'Skyhigh 4', 'Skyhigh: Hévәn', 'Skyhigh: Karma', 'Skyhigh: Shinshou']",,
408,Magellan,Male,Magenta Hair,"['Eye Patch', 'Hat', 'Scar']",['Nobunaga the Fool'],
409,Kaito MOTOMIYA,Male,Black Hair,['Adult'],['House of the Sun.'],
410,Wakaba,Animal,,['House of the Sun.'],,
411,Nakamura's Mother,Female,,['Adult'],['House of the Sun.'],
412,Nakamura's Father,Male,,['House of the Sun.'],,
413,Yoshioki INOUE,Male,Blonde Hair,"['Crossdresser', 'University Student']",['Torikagoshou no Kyou mo Nemutai Juunintachi'],
414,Yusei ASAI,Male,Black Hair,"['Adult', 'Artist', 'Smoker']","['Torikagoshou no Kyou mo Nemutai Juunintachi', 'Torikagoshou no Kyou mo Nemutai Juunintachi (Light Novel)']",
