,Names,Gender,Hair_Color,Tags,Anime,Manga
54767,Shuugo ASAGAYA,Male,Brown Hair,"['Adult', 'Glasses']",['Anime-Gataris'],
54768,Arashi MUTOU,Male,Black Hair,['Adult'],['Kurage no Shokudou'],
54769,Daichi ISHIZAKI,Male,Brown Hair,"['High School Student', 'Teenager']","['Classroom of the Elite', 'Classroom of the Elite 2nd Season']","['Classroom of the Elite', 'Classroom of the Elite (Light Novel)']"
54770,Dolan,Male,,"['Facial Hair', 'Innkeeper']",['In Another World With My Smartphone'],['In Another World With My Smartphone']
54771,Chrom REM,Male,Purple Hair,"['Monocle', 'Nobility', 'Sadistic']",['Dame x Prince Anime Caravan'],
54772,Zinnia,Female,Black Hair,['Monster Tamer'],['Pokemon Evolutions'],['Pokémon Adventures']
54773,Faba,Male,Blonde Hair,"['Adult', 'Cowardly', 'Facial Hair', 'Sunglasses']","['Pokemon: GOTCHA!', 'Pokemon Sun & Moon']",
54774,Zsigmond III,Male,Black Hair,"['Adult', 'Crown', 'Facial Hair', 'Royalty']",['Altair: A Record of Battles'],
54775,Aiko,Female,Brown Hair,"['Child', 'Ponytail']","[""Natsume's Book of Friends Season 6 Specials""]",
54776,Seal Brown Horse,Female,Brown Hair,"['Animal', 'Anthropomorphic', 'Dark-skinned', 'Horse']",['Kemono Friends: Uma no Friends'],
54777,Coliseum Opponent 3,Female,Blonde Hair,['Warrior'],"[""Kino's Journey -the Beautiful World- the Animated Series""]",
54778,Teacher,Female,Brown Hair,"['Adult', 'Glasses', 'Teacher']","[""Kino's Journey -the Beautiful World- the Animated Series""]",
54779,Ms. Kobayashi,Female,Grey Hair,"['Glasses', 'Hair Buns']",['In This Corner of the World'],['In This Corner of the World']
54780,Sanae YUKAWA,Female,Brown Hair,"['Adult', 'Hair Buns', 'Single Parent']",['Kokkoku: Moment by Moment'],['Kokkoku: Moment by Moment']
54781,Fan Tai Hon,Male,Grey Hair,['Blinding Bangs'],['Blood Blockade Battlefront & Beyond'],['Blood Blockade Battlefront']
54782,Hakuji,Male,Blonde Hair,"['Balding', 'Elderly', 'Politician']",['Children of the Whales'],['Children of the Whales']
54783,Former Policeman's Friend,Male,Blonde Hair,['Adult'],"[""Kino's Journey -the Beautiful World- the Animated Series""]",
54784,Jizo Bodhisattva,Male,,"['Agent of the Afterlife', 'Bald', 'Buddha Ears', 'Deity', 'Eternal Optimist', 'Monk', 'Piercings', 'Small Stature', 'Staff Wielder']","[""Hozuki's Coolheadedness 2nd Season""]",
54785,Campo Flicker,Female,Multicolored Hair,"['Animal', 'Anthropomorphic', 'Bird', 'Glasses']","['Kemono Friends', 'Kemono Friends 2']",
54786,Izquierda,Male,White Hair,"['Artificial Limb', 'Breathtaking Beard', 'Facial Hair', 'Hat', 'Politician', 'Twin']",['Altair: A Record of Battles'],
54787,Byakuroku,Male,White Hair,"['Breathtaking Beard', 'Elderly', 'Facial Hair', 'Politician', 'Wheelchair']",['Children of the Whales'],['Children of the Whales']
54788,Rei KAGURA,Male,Black Hair,"['Idol', 'Musician', 'Shy', 'Teenager', 'Violinist']","['The [email\xa0protected] SideM', 'The [email\xa0protected] SideM: Wake Atte Mini!']",['The [email\xa0protected] SideM: Wake Atte Mini!']
54789,Bunza,Male,Multicolored Hair,"['Animal Ears', 'Tail', 'Youkai']",['InuYasha'],['InuYasha']
54790,Kazushige TATEBAYASHI,Male,Blonde Hair,"['Actor', 'Adult', 'Gay', 'LGBT+', 'Seme']",['Black or White (Sachimo)'],
54791,Toby MACLACHLAN,Male,Grey Hair,['Blood Blockade Battlefront & Beyond'],['Blood Blockade Battlefront'],
54792,Eitarou,Male,Brown Hair,"['Bowl Cut', 'Child', 'Elementary School Student']",['Mr. Osomatsu 2nd Season'],
54793,Shikimi,Female,Blonde Hair,"['Agent of the Afterlife', 'Demon', 'Glasses', 'Horns', 'Pointy Ears']","[""Hozuki's Coolheadedness 2nd Season"", ""Hozuki's Coolheadedness 2nd Season: Part II""]",
54794,BB-8,Robot,,"['Star Wars: Saigo no Jedai - Tokubetsu Eizou', 'Star Wars: The Force Awakens Flipbook']",,
54795,Galahad,Male,Grey Hair,"['Armor', 'Blinding Bangs', 'Immortal', 'Knight', 'Magical Familiar', 'Shield Wielder']",['Fate/Grand Order: Moonlight/Lostroom'],"['Fate/Grand Order: Mortalis:Stella', 'Fate/Grand Order: Turas Réalta']"
54796,Long San YUAN,Dragon,Magic User,['Yaoguai Mingdan 2nd Season'],['Yaoguai Mingdan'],
54797,Elena,Female,Blonde Hair,['LUMINE'],,
54798,Shuu OHSAWA,Male,Black Hair,['Ms. Koizumi Loves Ramen Noodles'],,
54799,Sanae IWAKURA,Female,Grey Hair,"['Middle School Student', 'Sword Fighter']","['Katana Maidens: Mini Toji', 'Katana Maidens: Toji no Miko', 'Katana Maidens: Toji no Miko Recap']",['Katana Maidens: Toji no Miko']
54800,Gula,Masks,,['Kingdom Hearts χ Back Cover'],,
54801,Luxu,Kingdom Hearts χ Back Cover,,,,
54802,Fue Ramune,Male,,['Dagashi Kashi'],,
54803,Kinko INUYAMA,Female,Brown Hair,['Dark-skinned'],['Mr. Osomatsu 2nd Season'],
54804,Misao AMARI,Female,Pink Hair,['Mole'],"['Fate/Extra: Last Encore', 'Fate/Extra Last Encore: Illustrias Geocentric Theory']",
54805,Charles GIOVANNI,Female,Red Hair,"['Airhead', 'Magical Girl', 'No Sense of Direction', 'Teenager']","['Maerchen Maedchen', 'Maerchen Maedchen Specials']",
54806,Rin HANEDA,Female,Brown Hair,"['Hair Ribbons', 'Magic User', 'Person in a Strange World', 'Pigtails']","['Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat', 'Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat (Light Novel)']",
54807,Shigure,Male,,"['Adult', 'Glasses', 'Scar', 'Smoker']","['Mods', 'Nights Before Night']",
54808,Elizabeth RAGNVALD,Female,Brown Hair,['Hair Buns'],['Garo: Vanishing Line'],
54809,Captain of the Black Scripture,Male,Black Hair,"['Armor', 'Knight', 'Lancer']","['Overlord', 'Overlord II', 'Overlord IV']",['Overlord (Light Novel)']
54810,Jesus CHRIST,Male,Brown Hair,"['Agent of the Afterlife', 'Deity', 'Facial Hair', 'Historical Figure']",['Adventures of God'],
54811,Nikola,Male,Brown Hair,['Magic User'],['Record of Grancrest War'],
54812,Rion NISHIMIYA,Female,Black Hair,"['Brother Complex', 'Wealthy']",['Sanrio Boys'],
54813,Pekko,Female,Grey Hair,"['Animal', 'Anthropomorphic', 'Cat', 'Child']",['Working Buddies!'],
54814,Eve,Female,Purple Hair,"['God Complex', 'Historical Figure']",['18if'],
54815,Maria RASLIAN,Female,Brown Hair,"['Elemental Powers', 'Fire Powers', 'Headband', 'Healing Powers', 'Lightning Powers', 'Magic User', 'Maid', 'Ponytail', 'Slave']","['Shingan no Yuusha', 'Shingan no Yuusha (Light Novel)']",
54816,Lucie SUGINAMI,Female,Brown Hair,['Freckles'],['Dorei-ku: The Animation'],
54817,Shinnosuke TACHIKAWA,Male,Blonde Hair,"['Anti-Gravity Hair', 'Facial Hair', 'Sunglasses']",['Dorei-ku: The Animation'],
54818,Upierzyca,Female,Black Hair,"['Cape', 'Child', 'Magical Girl', 'Pigtails', 'Snaggletooth']","['Maerchen Maedchen', 'Maerchen Maedchen Specials']",
54819,Yousuke ASAMI,Male,,"['Adult', 'Police']","[""Devils' Line""]","[""Devils' Line""]"
54820,Takeshi MAKIMURA,Devils' Line,,"[""Devils' Line""]",,
54821,Eisuke TSUNOZAKI,Male,Black Hair,"['Adult', 'Cook']",['Yotsuiro Biyori'],
54822,Kiryu,Male,Grey Hair,"['Company President', 'Elderly', 'Facial Hair', 'Sickly']",['A.I.C.O. Incarnation'],
54823,Ryota TACHIBANA,Male,Brown Hair,['A.I.C.O. Incarnation'],,
54824,Chirithy,Multicolored Hair,,['Cape'],['Kingdom Hearts χ Back Cover'],
54825,Hisa OOTOMO,Male,Blonde Hair,['Adult'],['Trickster'],
54826,Ayumu UCHIZATO,Female,Brown Hair,"['Middle School Student', 'Sword Fighter']",['Katana Maidens: Toji no Miko'],
54827,Shiori YANASE,Female,Purple Hair,"['Hair Ribbons', 'Pigtails']",['Katana Maidens: Toji no Miko'],
54828,Mamekichi MAIZUKA,Male,Brown Hair,"['Animal', 'High School Student', 'Mischievous', 'Shapeshifter', 'Small Stature', 'Tanuki', 'Youkai']","['A Terrified Teacher at Ghoul School!', 'Youkai Gakkou no Seito Hajimemashita!']",
54829,Rensuke NYUUDOU,Male,Brown Hair,"['Class Representative', 'High School Student', 'Youkai']",['A Terrified Teacher at Ghoul School!'],
54830,Dakini,Female,Blonde Hair,"['Agent of the Afterlife', 'Glasses', 'Pigtails', 'Youkai']","[""Hozuki's Coolheadedness 2nd Season: Part II""]",
54831,Adora,Female,,['Winter Woods'],,
54832,Zoe LEV,Female,,['Winter Woods'],,
54833,Georgette LEMARE,Female,Brown Hair,"['Brave Witches', 'World Witches Take Off!']",,
54834,Edytha ROSSMANN,Female,White Hair,"['Brave Witches', 'World Witches Take Off!']",,
54835,Minoko,Female,Multicolored Hair,"['Animal', 'Cow', 'Horns']","['Succubus ni Tensei shita node Milk wo Shiborimasu', 'Succubus ni Tensei shita node Milk wo Shiborimasu (Light Novel)']",
54836,Hazuki KIRYUU,Female,Green Hair,"['Glasses', 'Sword Fighter']",['Katana Maidens: Toji no Miko'],
54837,Kozuke,Male,Red Hair,"['Adult', 'Face Markings', 'Orphan', 'Scar', 'Tattoo', 'Vengeful']",['My Dear Cold-Blooded King'],
54838,Gotti,Male,Blue Hair,"['Abnormally Tall', 'Adult', 'Artificial Limb', 'Balding', 'Cape', 'Facial Hair', 'No Eyebrows', 'Pirate', 'Sailor']","['One Piece', 'One Piece Movie 14: Stampede']",['One Piece']
54839,Inuki AKAYA,Male,Red Hair,"['Blood Power', 'Doctor', 'Glasses', 'Headband', 'Superpowers']",['Lord of Vermilion: The Crimson King'],
54840,Dolzzo,Demon,Muscular,['The Seven Deadly Sins: Revival of the Commandments'],['The Seven Deadly Sins'],
54841,Yuuko TAMARU,Female,Brown Hair,"['Adult', 'Glasses', 'Ponytail', 'Vampire']","[""Devils' Line""]",
54842,Ling Ling,Female,Blonde Hair,"['Artificial Intelligence (AI)', 'Headphones', 'Shapeshifter']",['Yaoguai Mingdan 2nd Season'],['Yaoguai Mingdan']
54843,William,Male,Blue Hair,['Librarian'],['Mysteria Friends'],
54844,Sonagi,Female,Red Hair,"['Adult', 'Artist']",['Salty Studio'],
54845,Yuka SUMIKURA,Female,Grey Hair,"['Middle School Student', 'Teenager']",['Magical Girl Site'],
54846,Fanboy's Mother,Female,Black Hair,['Adult'],['Star x Fanboy'],
54847,Briahn Boyd Evangelin MAPLE,Male,Blonde Hair,"['Breathtaking Beard', 'Elf', 'Facial Hair', 'Pointy Ears']",['Skeleton Knight in Another World'],"['Skeleton Knight in Another World', 'Skeleton Knight in Another World (Light Novel)']"
54848,Shiori SENOZAWA,Female,Black Hair,"['High School Student', 'Teenager']",['Starlight Promises'],
54849,Haruka,Male,Blonde Hair,"['Airhead', 'Clumsy', 'Glasses', 'LGBT+', 'Part Time Employee', 'University Student']",['Mayoke no Darling'],
54850,Baboon,Male,,['DARLING in the FRANXX'],,
54851,Gorilla,Male,,['DARLING in the FRANXX'],,
54852,Hatshepsut,Female,,"['Historical Figure', 'Royalty']",['Aoi Horus no Hitomi: Dansou no Joou no Monogatari'],
54853,Queen Mama Chanter,Inanimate Object,,['One Piece'],['One Piece'],
54854,Yasuhisa,Male,Multicolored Hair,"['Blinding Bangs', 'Dark-skinned', 'Ghost']",['Yuuna and the Haunted Hot Springs'],['Yuuna and the Haunted Hot Springs']
54855,Clarabelle KAWAMOTO,Female,Blonde Hair,['Jagaaaaaan'],,
54856,Ahiru IKEGAWA,Female,Purple Hair,['Boruto: Naruto Next Generations'],,
54857,Naoto,Male,Black Hair,['Teenager'],['Gleipnir'],['Gleipnir']
54858,Joel,Male,Black Hair,"['Orphan', 'Vampire']",['My Little Vampire'],
54859,Mysterious Heroine XX,Female,Blonde Hair,"['Hair Antenna', 'Immortal', 'Lancer', 'Magical Familiar', 'Ponytail', 'Power Suit', 'Scarf', 'Time Traveler']","['Fate/Grand Carnival', 'Fate/Grand Order: Servant Summer Festival! Announcement CM']",
54860,Elizabeth,Female,Blonde Hair,"['Crown', 'Elemental Powers', 'Hair Drills', 'Magic User', 'Nobility', 'Teenager', 'Wind Powers']","['NEET dakedo Hello Work ni Ittara Isekai ni Tsuretekareta', 'NEET dakedo Hello Work ni Ittara Isekai ni Tsuretekareta (Light Novel)']",
54861,Jolbert RIESSFELD,Male,Red Hair,"['Adult', 'Lazy', 'Royalty']",['The Asterisk War (2016)'],
54862,Yuri DIETRICH,Female,Brown Hair,"['Glasses', 'Photographer', 'Ponytail', 'Teenager']","['RErideD: Derrida, who leaps through time']",
54863,Kagura,Senran Kagura: Shinovi Master,,,,
54864,Okita SOJI,Male,Brown Hair,"['Hat', 'Historical Figure', 'Samurai', 'Scarf', 'Shinsengumi', 'Sword Fighter']","['Bakumatsu', 'Bakumatsu: Crisis']",
54865,Akiomi KUNUGI,Male,Brown Hair,"['Adult', 'Glasses', 'Teacher']","['Ensemble Stars!', 'Ensemble Stars!! Road to Show']",
54866,Rina WHITE,Female,White Hair,"['Angel', 'High School Student', 'Magic User', 'Person in a Strange World', 'Sword Fighter', 'Transfer Student']","['Class ga Isekai Shoukan Sareta Naka Ore dake Nokotta n desu ga', 'Class ga Isekai Shoukan sareta Naka Ore dake Nokotta n desu ga (Light Novel)']",
54867,Olivia LIGHTWIND,Female,,"['Adult', 'Animal Ears', 'Catgirl', 'Magic User', 'Sword Fighter', 'Tail']","['Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem', 'Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem (Light Novel)']",
54868,Aina KONOE,Female,Black Hair,"['Brother Complex', 'Hair Ribbons', 'Martial Artist', 'Pigtails']","['Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem', 'Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem (Light Novel)']",
54869,Shizuka MATSUMAE,Female,Black Hair,['Assassin'],['Murciélago'],
54870,SooYoung LEE,Male,,"['Adult', 'Omegaverse Beta']",['Love Is An Illusion'],
54871,Reo ASAHINA,Male,Blonde Hair,"['High School Student', 'Omegaverse Alpha', 'Teenager']","['Bokura ga Tsugai ni Naru made', 'Bokura ga Tsugai ni Naru made Extra']",
54872,Gally's Dog,Male,Brown Hair,"['Adult', 'Animal', 'Dog']",['Battle Angel Alita'],['Battle Angel Alita']
54873,Plain-as-hell Girl,Female,,"['Blinding Bangs', 'High School Student', 'Teenager']","[""Chio's School Road""]",
54874,Leonhart VON DUCELL FANTEISMA,Male,,"['Adult', 'Royalty']","['Isekai de ""Kuro no Iyashite"" tte Yobarete Imasu (Light Novel)', 'The Black Healer']",
54875,Sam,Male,Blonde Hair,['Ani ni Tsukeru Kusuri wa Nai! 2'],,
54876,Flame,Male,,['Artificial Intelligence (AI)'],['Yu-Gi-Oh! VRAINS'],
54877,Kuze,Male,Black Hair,"['Student Council', 'Teenager']",['Bloom Into You'],['Bloom Into You']
54878,Hyo,Female,Blue Hair,"['Hair Ribbons', 'Ninja', 'Pigtails']","['Bakumatsu', 'Bakumatsu: Crisis']",
54879,Pyon,White Hair,,"['Animal', 'Dog']","['Nichijou: My Ordinary Life', 'Nichijou: My Ordinary Life Specials']",
54880,Yuna,Female,Brown Hair,"['High School Student', 'Teenager']","['Super HxEros', 'Super HxEros: HxEros Report']",['Super Hxeros']
54881,Ji-Mi JUNG,Female,Red Hair,"['Masochistic', 'Salaryman']",['Secret X Folder'],
54882,Cancer,Male,Black Hair,"['Child', 'Glasses', 'Hat', 'Heterochromia']",['Conception'],
54883,Holger,Male,Blonde Hair,['Military'],['Attack on Titan The Final Season'],['Attack on Titan']
54884,Ms. Mori,Female,Brown Hair,['Adult'],['Ms. Vampire who lives in my neighborhood.'],
54885,Baval,Male,,"['Elf', 'Face Markings', 'Magic User', 'Pointy Ears']",['Black Clover'],['Black Clover']
54886,Beatriz,Female,Multicolored Hair,"['Adult', 'Doctor']","[""Melvina's Therapy""]",
54887,Akane GOTOU,Female,Black Hair,"['Teenager', 'Tomboy']",['Bokura no Hentai'],
54888,Tshering GURUNG,Male,Multicolored Hair,"['Adult', 'Mercenary', 'Ponytail']","[""Psycho-Pass SS: Case. 3 - Vengeance's Horizon""]",['Psycho-Pass SS: Case. 3 - Onshuu no Kanata ni']
54889,Suzuki AKITSUGU,Male,Brown Hair,"['Adult', 'Lazy', 'Omegaverse Omega', 'Salaryman', 'Uke']","['Paid Leave Omega', 'Yukyuu Omega Sansanku-do']",
54890,Robby,Male,,"['Animal', 'Anthropomorphic']","['Pingu in the City', 'Pingu in the City (2018)']",
54891,Molayne,Male,Blonde Hair,"['Adult', 'Glasses', 'Monster Tamer', 'Scientist']","['Pokemon: GOTCHA!', 'Pokemon Sun & Moon']",
54892,Yosuke MAEZAWA,Male,Orange Hair,"['Athlete', 'Basketball Player', 'High School Student', 'Teenager']",['Rascal Does Not Dream of Bunny Girl Senpai'],"['Rascal Does Not Dream of Petite Devil Kohai', 'Rascal Does Not Dream Series (Light Novel)']"
54893,Kirawus,Male,Brown Hair,"['Facial Hair', 'Gunslinger', 'Headband', 'Hunter', 'Pipe', 'Smoker']","['Golden Kamuy Season 2', 'Golden Kamuy Season 4']",['Golden Kamuy']
54894,Senichi SUGAWARA,Male,Brown Hair,"['Archer', 'Athlete', 'High School Student', 'Teenager', 'Twin']","['Tsurune', 'Tsurune: Dangerous Shoot']",
54895,Tokishige USAMI,Male,Black Hair,"['Gunslinger', 'Hat', 'LGBT+', 'Military', 'Mole', 'Ruthless']","['Golden Kamuy Season 2', 'Golden Kamuy Season 3']",['Golden Kamuy']
54896,Buer,Female,Multicolored Hair,"['Animal Ears', 'Demon', 'Doctor', 'Hair Drills', 'Hair Ribbons', 'Tail']",['As Miss Beelzebub Likes It.'],
54897,Maid Cafe Employee B,Female,Brown Hair,['Ms. Vampire who lives in my neighborhood.'],,
54898,Robin Hood,Male,Purple Hair,"['Archer', 'Ponytail', 'Rapunzel Hair']",['Grimms Notes the Animation'],
54899,Cindy,Female,Black Hair,['Hat'],"['The Magnificent KOTOBUKI', 'The Magnificent KOTOBUKI Kanzenban']",
54900,Reina KURODA,Female,Brown Hair,"['Hair Ribbons', 'High School Student', 'Lancer', 'Ponytail', 'Student Council']",['Circlet Princess'],['Circlet Princess: First Bout']
54901,Chikage FUJIMURA,Female,Red Hair,"['Hair Antenna', 'Oversized Weapon', 'Sword Fighter']",['Circlet Princess'],['Circlet Princess: First Bout']
54902,Taketarou SHOUJOU,Male,Black Hair,"['Horns', 'Monster', 'Pointy Ears', 'Tail', 'Wings']","[""A Centaur's Life""]",
54903,Jean ROUSSEAU,Male,,"['Adult', 'Foreigner', 'Frog', 'Gloves', 'Monster']","[""A Centaur's Life""]",
54904,Maki,Female,Blonde Hair,"['Animal Ears', 'Child', 'Kindergartner', 'Monster', 'Shy', 'Tail']","[""A Centaur's Life""]",
54905,Nao KOJIMA,Female,Blonde Hair,"['Animal Ears', 'High School Student', 'Monster', 'Tail', 'Teenager']","[""A Centaur's Life""]",
54906,Yukkin,Genetically Engineered,,['Karneval'],['Karneval'],
54907,Denzou,Multicolored Hair,,"['Animal', 'Cat']",['Yotsuiro Biyori'],
54908,Kazuhiro KITASE,Male,,"['Adult', 'Magic User', 'Person in a Strange World', 'Salaryman']","['Welcome to Japan, Ms. Elf!', 'Welcome to Japan, Ms. Elf! (Light Novel)']",
54909,Anamoto,Male,Black Hair,"['Adult', 'Sunglasses']","['Zombie Land Saga', 'Zombie Land Saga Revenge']",
54910,Tamako NEKOYA,Female,Brown Hair,"['Cheerleader', 'High School Student', 'Pigtails', 'Teenager', 'Twin']",['Anima Yell!'],
54911,Kyururu,Female,Blonde Hair,"['Amnesia', 'Animal Ears', 'Choker', 'Tail']",['Alcafus'],
54912,Serena,Female,Blue Hair,"['Hair Antenna', 'Mermaid', 'Teenager']",['Bermuda Triangle: Colorful Pastorale'],
54913,Canon,Female,Black Hair,"['Hair Ribbons', 'Mermaid', 'Teenager']",['Bermuda Triangle: Colorful Pastorale'],
54914,Fina,Female,Brown Hair,"['Baker', 'Cook', 'Hair Ribbons', 'Mermaid', 'Tailor', 'Teenager']",['Bermuda Triangle: Colorful Pastorale'],
54915,Berserker,Female,Blonde Hair,"['Axe Wielder', 'Giant', 'Hat', 'Immortal', 'Magical Familiar']","['Fate/Grand Carnival', 'Fate/Grand Order x Himuro no Tenchi: 7-nin no Saikyou Ijin-hen', 'Manga de Wakaru! Fate/Grand Order']",['Manga de Wakaru! Fate/Grand Order']
54916,Devil,Blonde Hair,,"['Choker', 'Demon', 'Face Markings', 'Magic User', 'Scantily-clad', 'Wings']",['Phantom Paradise'],
54917,Bloodman,Male,,"['Cape', 'Magic User']",['Fairy Tail: Final Season'],['Fairy Tail']
54918,Komachi SATONAKA,Female,Blonde Hair,"['Dual Wielder', 'Hair Ribbons', 'High School Student', 'Ponytail', 'Teenager']",['Pastel Memories'],
54919,Hearts,Male,Blonde Hair,"['Alien', 'Choker', 'Gloves', 'Goggles', 'Gravity Manipulator', 'Piercings', 'Pointy Ears', 'Scar']",['Super Dragon Ball Heroes'],['Super Dragon Ball Heroes: Universe Mission!!']
54920,Misumi SUWA,Male,Pink Hair,"['Adult', 'Gay', 'LGBT+', 'Uke']",['Yoidore Koi o Sezu'],
54921,Yukitaka,Male,Black Hair,"['Adult', 'Gangster', 'Heavy Drinker', 'Scar', 'Smoker', 'Tattoo']",['Nights Before Night'],
54922,The Dragger,Female,Green Hair,['Ghost'],['Mob Psycho 100 II'],
54923,Sig,Male,,"['Pointy Ears', 'Scar', 'Sharp Teeth', 'Tail']",['Castle Swimmer'],
54924,Shino,Female,Brown Hair,"['Hair Ribbons', 'Nobility', 'Ponytail', 'Teenager']",['Meiji Tokyo Renka'],
54925,Souma,Male,Blue Hair,"['Choker', 'Superpowers']",['AFTERLOST'],
54926,Ise,Male,Blonde Hair,"['Adult', 'Dark-skinned', 'Gunslinger', 'Military']",['Magical Girl Spec-Ops Asuka'],['Magical Girl Spec-Ops Asuka']
54927,Masanori SASAKI,Male,,"['Adult', 'Assassin', 'Salaryman', 'Superpowers']",['Boogiepop and Others'],['Boogiepop (Light Novel)']
54928,Lisse ENOL MEMEA,Female,Blonde Hair,"['Circlet', 'Clumsy', 'Elemental Powers', 'Elf', 'Fire Powers', 'Gloves', 'Headband', 'Healing Powers', 'Magic User', 'Pointy Ears', 'Royalty']","['Gun-Ota ga Mahou Sekai ni Tensei shitara, Gendai Heiki de Guntai Harem wo Tsukucchaimashita!?', 'Gun-Ota ga Mahou Sekai ni Tensei Shitara, Gendai Heiki de Guntai Harem wo Tsukucchaimashita!? (Light Novel)']",
54929,Misaki TSUKASA,Male,,"['Adult', 'Seme', 'Teacher']",['Omae wa Hitsuji.'],
54930,Akane,Female,Black Hair,['Birthday Wonderland'],,
54931,Qin Yu Yan,Female,,['Martial Artist'],['Spirit Sword Master'],
54932,Poison Yan,Male,,['Martial Artist'],['Spirit Sword Master'],
54933,Rito,Female,White Hair,"['Assassin', 'Choker', 'Scantily-clad', 'Scarf', 'Tattoo']",['Erostica'],
54934,Koguma,Female,Brown Hair,"['High School Student', 'Student Council', 'Teenager']",['Hino-san no Baka'],
54935,Aladdin,Male,Black Hair,"['Dark-skinned', 'Piercings', 'Scarf', 'Thief', 'Turban']",['Grimms Notes the Animation'],
54936,Damien CARME,Male,Brown Hair,"['Adult', 'Facial Hair']","['Fairy gone', 'Fairy gone: Part II']",
