,Names,Gender,Hair_Color,Tags,Anime,Manga
269,Neleus,Male,Grey Hair,"['Balding', 'Information Broker']",['Appleseed'],
270,Yoichi OIZUMI,Male,,['Adult'],['ULTIMO'],
271,Mayuko OOGIMACHI,Female,Black Hair,"['High School Student', 'Teenager']",['Choir!'],
272,Shousei ABE,Female,Blonde Hair,"['High School Student', 'Teenager']",['Choir!'],
273,Gasuko,Female,,"['High School Student', 'Masks', 'Teenager']",['Choir!'],
274,Yoshio AKAMATSU,Male,,"['Middle School Student', 'Teenager']","['Battle Royale', 'Battle Royale (Novel)']",
275,Dolsk,Male,Red Hair,['Blue Dragon'],,
276,Isabel,Blue Dragon,,,,
277,Euphoria,Blue Dragon,,,,
278,Dextera,Male,,['Baroque: Ketsuraku no Paradigm'],,
279,Alice,Female,,['Baroque: Ketsuraku no Paradigm'],,
280,Director,Female,Red Hair,"['Glasses', 'High School Student', 'Scientist', 'Teenager']",['Dawn: Tsumetai Te'],
281,Koshu,Male,Black Hair,"['Glasses', 'Youkai']",['Kekkaishi'],['Kekkaishi']
282,Ai SAITOU,Female,Black Hair,"['Bandages', 'High School Student', 'Teenager']",['Rui-Rui'],
283,Pu,Male,Purple Hair,"['Animal Ears', 'Helmet', 'Thief']",['A Tree of Palme'],
284,Takashi ANDOU,Male,Black Hair,['Psychic Detective Yakumo'],,
285,Jeeves,Male,Brown Hair,"['Adult', 'Butler']",['Early Reins'],
286,Engineer,Male,Grey Hair,"['Adult', 'Glasses', 'Hat']",['Early Reins'],
287,Ralph,Male,Brown Hair,"['Animal', 'Anthropomorphic', 'Glasses', 'Hat', 'Reporter']",['80 Days Around the World With Willy Fog'],
288,Frick,Male,Brown Hair,"['Adult', 'Animal', 'Anthropomorphic', 'Glasses', 'Twin']",['80 Days Around the World With Willy Fog'],
289,Frack,Male,Brown Hair,"['Adult', 'Animal', 'Anthropomorphic', 'Glasses', 'Twin']",['80 Days Around the World With Willy Fog'],
290,Parsi,Male,,['Animal'],['80 Days Around the World With Willy Fog'],
291,Ryo,Male,Brown Hair,['Adult'],['Mind Game'],
292,Seeme,Female,,['Wings'],['Betterman'],
293,Dekago,Male,,['Oblivion Island: Haruka and the Magic Mirror'],,
294,Luka,Male,Turquoise Hair,['Tenbatsu Angel Rabbie'],,
295,Gaku,Male,,"['Bird', 'Demon', 'Wings']",['Shounen Onmyouji'],
296,Shion,Male,,['Child'],['Superior'],
297,Gao,Female,,['Monster'],['Superior'],
298,Athens RUBINSTEIN,Female,,"['Pigtails', 'Royalty']",['Superior'],
299,Death,Deity,Horns,['Superior'],,
300,Rene CHEVALIER,Male,,"['Adult', 'Glasses', 'Inventor']","['Superior', 'Superior Cross']",
301,Madoka KOMACHI,Female,Black Hair,['Child'],['The Kabocha Wine'],
302,Ruriko SAKURAGASAKI,Female,,"['Adult', 'Glasses']",['Arcade Gamer Fubuki'],
303,Leader,Male,Black Hair,"['Bandages', 'Scar']",['Arcade Gamer Fubuki'],
304,Akira,Male,,"['Middle School Student', 'Teenager']",['17-sai no Mama'],
305,Lucia,Female,Brown Hair,"['Adult', 'Scientist']",['The Boy Who Saw The Wind'],
306,Professor Mejina,Male,Grey Hair,"['Facial Hair', 'Monocle', 'Scientist']","[""Doraemon Movie 30: Nobita's Great Mermaid Naval Battle""]",
307,Kare,Male,Purple Hair,"['Hair Antenna', 'Manipulative', 'Ruthless']",['Ayakashi'],
308,Kyouhei SANADA,Male,Black Hair,"['Bloodthirsty', 'Bully', 'Cruel', 'High School Student', 'Monster Tamer', 'Sadistic']",['Ayakashi'],
309,Ramrock,Monster,,['The Legend of Zelda: Oracle of Ages'],,
310,Jose RODORIGES,Male,,"['Child', 'Ghost', 'Pointy Ears', 'Rosy Cheeks']",['Cowa!'],
311,Paresse,ULTIMO,,,,
312,Akira HIDAKA,Male,,"['Athlete', 'Teenager']",['ULTIMO'],
313,Woman,Female,Black Hair,"['Adult', 'Flirt']",['Dojoji'],
314,Manager,Male,Black Hair,"['Adult', 'Closed Eyes', 'Epic Eyebrows']",['Yutori-chan'],
315,Zavan,Male,Purple Hair,"['Adult', 'Bounty Hunter', 'Cyborg', 'Sword Fighter']",['Battle Angel Alita'],['Battle Angel Alita']
316,Gonzu,Male,Blonde Hair,"['Adult', 'Merchant', 'Overweight']",['Battle Angel Alita'],"['Battle Angel Alita', 'Battle Angel Alita: Holy Night and Other Stories']"
317,Zwolf,Female,,"['Android', 'Comic Relief', 'Martial Artist', 'Robot']",['Battle Angel Alita: Last Order'],
318,Taro,Male,,['Middle School Student'],['Tom Sawyer'],
319,Jobo,Male,,['Monster'],['Monster Soul'],
320,Coral,Female,Red Hair,['Mermaid'],['Adventures of the Little Mermaid'],
321,Hideki KUROHAGI,Male,Brown Hair,"['Adult', 'Gangster', 'Glasses', 'Piercings', 'Wealthy']",['Wolverine'],
322,Hazall,Male,Brown Hair,"['Adult', 'Glasses']",['Ai no Kusabi'],
323,Jin OHYA,Male,Black Hair,"['Adult', 'Glasses']",['Kirameki Project'],
324,Ichiro OKONOGI,Male,Brown Hair,"['Adult', 'Glasses']",['Den-noh Coil'],
325,Miyuki TOKITA,Female,Black Hair,['Adult'],['Brigadoon'],
326,Kaiji FUJISAWA,Male,Black Hair,['Adult'],"['Princess Princess', 'Train Train']",
327,Neil Alden ARMSTRONG,Male,Brown Hair,"['Adult', 'Historical Figure']",['Brigadoon'],
328,Edwin Eugene ALDRIN JR.,Male,Black Hair,"['Adult', 'Historical Figure']",['Brigadoon'],
329,Kudo,Female,Black Hair,"['Military', 'Pilot']",['Sky Girls TV'],
330,Pakase,Male,Brown Hair,"['Animal', 'Anthropomorphic', 'Cat', 'Goggles', 'Hat', 'Opaque Nerd Glasses']","['MonHun Nikki Girigiri Airu Mura: Airu Kiki Ippatsu', 'MonHun Nikki Girigiri Airu Mura G']",
331,Leader,Male,Blue Hair,"['Animal', 'Anthropomorphic', 'Cat', 'Closed Eyes']","['MonHun Nikki Girigiri Airu Mura: Airu Kiki Ippatsu', 'MonHun Nikki Girigiri Airu Mura G']",
332,Model,Male,Black Hair,['Le théâtre de A'],,
333,Rintaro SHIMIZAKI,Male,Purple Hair,"['High School Student', 'Martial Artist', 'Teenager']","['All Purpose Cultural Cat Girl Nuku Nuku TV', 'All Purpose Cultural Cat Nuku Nuku Special 1', 'All Purpose Cultural Cat Nuku Nuku Special 2']",
334,Ami MATSUZAKI,Female,Brown Hair,"['Child', 'Pigtails']",['Animal Yokocho'],['Animal Yokocho']
335,Bettaga,Male,,['Tokyo Akazukin'],,
336,Phil LLOYD,Male,,"['Adult', 'Piercings']",['Challengers'],
337,Reiko KUROKAWA,Female,,['Adult'],['Challengers'],
338,Kazuomi,Male,,"['Adult', 'Smoker']",['Uncontrol'],
339,Mr Oshima,Male,Brown Hair,"['Adult', 'Cane', 'Smoker', 'Teacher']",['Vampire Princess Miyu TV'],
340,Roll,Male,Purple Hair,"['Headband', 'Magic User', 'Pointy Ears']",['Girl from Phantasia'],['Girl from Phantasia']
341,Kazuya KAWAHARA,Male,Black Hair,['Nineteen 19'],['Nineteen 19'],
342,Mutsuki SAEGUSA,Female,Black Hair,['Interlude'],,
343,Volk,Male,,['Masks'],['Avenger'],
344,Sayoko KASHIMA,Female,,['Renai Kaidan Sayoko-san'],,
345,Ryuu,Male,,"['Agent of the Afterlife', 'Shinigami']",['Shinigami Lovers'],
346,Shinma Ho-Jyo,Male,,"['Immortal', 'Shapeshifter']",['Vampire Princess Miyu TV'],
347,Kusunoki,Male,,['Glasses'],['Hanamatsuri'],
348,Misa HATORI,Female,Blonde Hair,['Anyamaru Tantei Kiruminzuu'],,
349,Madoka KEI,Female,Brown Hair,['Mecha Pilot'],['Star Driver'],
350,Yukari,Female,,"['High School Student', 'Teenager']",['Mars no Kiss'],
351,Yanase,Male,,['Adult'],['Sangen Tonari no Tooi Hito'],
352,Noboru TAKASHINA,Male,,"['Adult', 'Glasses', 'Smoker']",['Sangen Tonari no Tooi Hito'],
353,Saryush,Male,Blue Hair,"['Military', 'Pilot']",['Crest of the Stars'],
354,Todd,Male,,"['Animal', 'Comic Relief']",['Sherlock Hound'],
355,Father Kanda,Male,Brown Hair,"['Adult', 'Big Ego', 'Facial Hair', 'Glasses', 'Priest', 'Superpowers']",['Speed Grapher'],['Speed Grapher']
356,Seiji OCHIAI,Male,Black Hair,"['Adult', 'Facial Hair', 'Politician']",['Speed Grapher'],
357,Daswani,Male,Brown Hair,['Crest of the Stars'],,
358,Memori FUJIEDA,Male,Blue Hair,"['Glasses', 'Orphan', 'Teenager', 'University Student']",['Game x Rush'],
359,Sen,Animal,,['Shoulder-a-Coffin Kuro'],,
360,Nijuku,Shoulder-a-Coffin Kuro,,,,
361,Sanju,Shoulder-a-Coffin Kuro,,,,
362,Aoi HONGOU,Female,,"['High School Student', 'Snaggletooth', 'Teenager']",['Nijipuri'],
363,Akira MAEKAWA,Female,,"['High School Student', 'Teenager', 'Tsundere', 'Wealthy']",['Nijipuri'],
364,Keino,Female,,['Monster Tamer'],['Pokemon Ranger Batonnage'],
365,Ice,Male,,['Monster Tamer'],['Pokemon Ranger Batonnage'],
366,Bernard FIRESTAR,Male,Purple Hair,['Reporter'],"['Divergence Eve', 'Divergence Eve: Misaki Chronicles']",
367,Luke WALKER,Male,Black Hair,"['Adult', 'Facial Hair', 'Military']","['Divergence Eve', 'Divergence Eve: Misaki Chronicles']",
368,Wolfgang WOERNS,Male,Grey Hair,"['Adult', 'Facial Hair', 'Military']","['Divergence Eve', 'Divergence Eve: Misaki Chronicles']",
369,Nami KISARAGI,Female,Brown Hair,['Adult'],['The Skull Man'],
370,Iori,Male,Purple Hair,['Piercings'],['Doublets'],
371,Shinji FUJISAKI,Male,Black Hair,"['Adult', 'Gay', 'LGBT+']",['Oshioki yo!'],
372,Tadakazu YAMAMOTO,Male,Brown Hair,"['Dark-skinned', 'Glasses', 'Teacher']",['Shingu: Secret of the Stellar Wars'],
373,Makrit TALAS,Male,Grey Hair,"['Balding', 'Politician']",['Banner of the Stars'],
374,Bart,Male,Grey Hair,"['Elderly', 'Facial Hair', 'Glasses', 'Hat', 'Heavy Drinker', 'Magnificent Mustache', 'Single Parent']",['009-1'],
375,Ryuunosuke TAKAHASHI,Male,Brown Hair,['Bandana'],"['Love Love?', 'Smash Hit']",
376,Izumi MAKI,Female,Blue Hair,"['Adult', 'Athlete', 'Teacher']",['S.S. Astro'],
377,Setsuna ARAI,Female,Brown Hair,"['Adult', 'Bossy', 'Glasses', 'Nurse']",['S.S. Astro'],
378,Ragash,Male,Blue Hair,['Military'],['Banner of the Stars'],
379,Rulef,Male,Blue Hair,['Military'],['Banner of the Stars'],
380,Duke Stearied,Male,Brown Hair,"['Adult', 'Facial Hair', 'Nobility']",['The Legend of the Legendary Heroes'],
381,Marie,Female,Pink Hair,['Singer'],['Welcome to THE SPACE SHOW'],
382,Junichi NARUTAKI,Male,Black Hair,"['Adult', 'Glasses']",['Doomed Megalopolis'],
383,Lina CLINT,Female,Brown Hair,"['Banner of the Stars III', 'Crest of the Stars']",,
384,Mr. KOBAYASHI,Male,Brown Hair,['Adult'],['Rockman: Hoshi ni Negai wo'],
385,Tomosof,Male,Brown Hair,['Banner of the Stars II'],,
386,Akimi SHINDO,Female,Brown Hair,"['Braids', 'Middle School Student', 'Pigtails']",['Shingu: Secret of the Stellar Wars'],
387,Manji OUNO,Male,,"['Delinquent', 'High School Student', 'Teenager']",['SWOT'],
388,Uzai,Male,,"['Delinquent', 'High School Student', 'Smoker', 'Teenager']",['SWOT'],
389,Yayoi TSUKISHIMA,Female,Orange Hair,"['High School Student', 'Sword Fighter', 'Teenager']",['Zan'],
390,Tsuranuki,Male,Blonde Hair,"['High School Student', 'Ninja', 'Scar', 'Sword Fighter', 'Teenager']",['Zan'],
391,Rinji KIRINO,Male,Blonde Hair,['Anyamaru Tantei Kiruminzuu'],,
392,Mrs. Momoi,Female,Red Hair,['Dai-Guard'],,
393,Nishina,Male,Grey Hair,"['Facial Hair', 'Military']",['Dai-Guard'],
394,Iizuka,Male,Black Hair,"['Mecha Pilot', 'Military']",['Dai-Guard'],
395,Grand Chamberlain Chen,Male,Grey Hair,"['Elderly', 'Facial Hair', 'Gangster']",['Angel Heart'],"['Angel Heart', 'Angel Heart 2nd Season']"
396,Jian Qiang LI,Male,Brown Hair,"['Gangster', 'Twin', 'Wealthy']",['Angel Heart'],
397,Qiang De LI,Male,Brown Hair,"['Gangster', 'Twin', 'Wealthy']",['Angel Heart'],
398,Yume KAYANO,Female,Black Hair,"['Child', 'Musician', 'Orphan']",['Angel Heart'],['Angel Heart']
399,Hirotaka IJYUUIN,Male,Brown Hair,"['Adult', 'Overweight', 'Salaryman']",['Dai-Guard'],
400,Darrigan,Male,Orange Hair,['Glasses'],['Royal Space Force: The Wings of Honneamise'],
401,Majaho,Male,Brown Hair,['Royal Space Force: The Wings of Honneamise'],,
402,Nekkerout,Male,Brown Hair,['Royal Space Force: The Wings of Honneamise'],,
403,Kharock,Male,Black Hair,['Glasses'],['Royal Space Force: The Wings of Honneamise'],
404,Yanalan,Male,Black Hair,"['Epic Eyebrows', 'Muscular']",['Royal Space Force: The Wings of Honneamise'],
405,Danji HIIRAGI,Male,Brown Hair,['Mecha Pilot'],['Mirai Robo Daltanias'],
406,Ochame,Male,Brown Hair,['Mirai Robo Daltanias'],,
407,Manabu,Male,Brown Hair,['Glasses'],['Mirai Robo Daltanias'],
408,Masked Murderer,Male,,"['Abnormally Tall', 'Facial Hair', 'Masks', 'Overweight', 'Scythe Wielder']","['Princess Resurrection', 'Princess Resurrection: Princess Comatose']",['Princess Resurrection']
409,Vitellius GLAMIS,Male,Grey Hair,"['Adult', 'Cape', 'Facial Hair', 'Magnificent Mustache', 'Military']",['Last Exile'],
410,Tae Yeon IM,Female,,"['Crossdresser', 'High School Student', 'Tomboy']","['Kill Me, Kiss Me']",
411,Ghoon-Hahm CHE,Male,,"['Delinquent', 'High School Student', 'Smoker', 'Sunglasses']","['Kill Me, Kiss Me']",
412,Que-Min GHUN,Female,,"['High School Student', 'Pigtails', 'Writer']","['Kill Me, Kiss Me']",
413,Macbac Queen,Female,,"['Alien', 'Royalty']",['Level E'],['Level E']
414,Koh,Male,Grey Hair,"['Elderly', 'Facial Hair', 'Monocle']",['Wolverine'],
415,Rao,Male,White Hair,"['Elderly', 'Facial Hair']",['Sand Land'],
416,Yuri LEONOV,Male,Black Hair,"['Astronaut', 'Military', 'Pilot']",['Argento Soma'],
417,Kroka LEONOV,Female,Blonde Hair,['Argento Soma'],,
418,Ernest NOGUCHI,Male,Multicolored Hair,"['Facial Hair', 'Scientist']",['Argento Soma'],['Argento Soma']
419,Rick STEINER,Male,Black Hair,"['Flirt', 'Military', 'Pilot']",['Argento Soma'],
420,Saburo,Male,Brown Hair,"['Comic Relief', 'Piercings', 'Pompadour']",['Mamoru-kun ni Megami no Shukufuku wo!'],
421,Yoshida,Male,Black Hair,"['Masochistic', 'Middle School Student', 'Pervert', 'Teenager']",['Princess Resurrection'],
422,Jiro,Male,Black Hair,"['Comic Relief', 'Facial Hair']",['Mamoru-kun ni Megami no Shukufuku wo!'],
423,Yuusuke KANAYA,Male,Black Hair,"['Athlete', 'High School Student', 'Teenager', 'Tennis Player']",['GE: Good Ending'],
424,Tae,Female,,['Adult'],['GE: Good Ending'],
425,Haraguchi,Male,Brown Hair,"['Glasses', 'Otaku']","['Genshiken', 'Genshiken 2']",['Genshiken']
426,Alien Poacher,Male,Grey Hair,['Alien'],['Level E'],['Level E']
427,Rita,Female,Blue Hair,"['Child', 'Crybaby', 'Ponytail']",['Dark Side Cat'],
428,Sempai,Male,Black Hair,"['Facial Hair', 'Hat', 'Reporter']",['Dark Side Cat'],
429,Miura,Male,,"['Glasses', 'Teenager']","['Death Note (Pilot)', 'Death Note Short Stories']",
430,Kusshi,Female,,['Monster'],['Princess Resurrection'],
431,Crawl,Male,,['Monster'],['Princess Resurrection'],
432,Franken STEIN,Male,,"['Inventor', 'Scientist']",['Princess Resurrection'],
433,Yuka MAYUZUMI,Female,Brown Hair,"['Adult', 'Glasses']",['Fancy Lala'],
434,Kenei SUMINO,Male,Black Hair,"['Adult', 'Flirt']",['Blade of the Immortal'],
435,Takayuki ASANO,Male,,['Sword Fighter'],['Blade of the Immortal'],['Blade of the Immortal']
436,Takahide ASANO,Male,White Hair,"['Elderly', 'Facial Hair', 'Sword Fighter']",['Blade of the Immortal'],['Blade of the Immortal']
437,Kuma-san,Brown Hair,,['Fancy Lala'],,
438,Temuujin,Male,White Hair,['Farmer'],['Zone of the Enders: Dolores'],
439,Aya,Female,,['Child'],['8.1: Yamada Yuusuke Gekijou'],
440,Hashima,Male,Blue Hair,['Police'],['Burn Up!'],
441,Nanako's Manager,Male,Brown Hair,['Adult'],['Da Capo Second Season'],
442,Grandpa,Male,Grey Hair,"['Elderly', 'Glasses']","['Nanami-chan', 'Nanami-chan 2nd Series', 'Nanami-chan 3rd Series']",
443,Grandma,Female,Grey Hair,"['Elderly', 'Rosy Cheeks']","['Nanami-chan', 'Nanami-chan 2nd Series', 'Nanami-chan 3rd Series']",
444,Sakiko UZAKI,Female,Brown Hair,"['Adult', 'Glasses', 'Scientist']",['Nanami-chan'],
445,Raia,Male,Black Hair,"['Glasses', 'Overweight', 'Piercings']",['Zone of the Enders: Dolores'],
446,Shinma Ko-Jyoh,Female,Blonde Hair,"['Human Guise', 'Immortal']",['Vampire Princess Miyu TV'],
447,Vanderkam,Male,,"['Adult', 'Military']",['Xenosaga'],
448,Bandaged Man,Male,,"['Bandages', 'Hat']",['SoulTaker'],
449,Izuka,Male,Brown Hair,"['Adult', 'Facial Hair', 'Glasses', 'Guitarist', 'Musician']","['Nanami-chan', 'Nanami-chan 3rd Series']",
450,Yoneko,Female,Orange Hair,['Rosy Cheeks'],['Nanami-chan'],
451,Master Asita,Male,White Hair,"['Dark-skinned', 'Elderly', 'Facial Hair', 'Historical Figure', 'Monk']",['Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku'],['Buddha']
452,Bandaka,Male,Black Hair,"['Adult', 'Big Ego', 'Dark-skinned', 'Warrior']",['Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku'],['Buddha']
453,Yoshiko TOKITOU,Female,Black Hair,['Sprite'],,
454,Kyuutaro SAOTOME,Male,,['Teenager'],['Lives'],
455,Antoinette Gandhi XIII,Female,,"['Animal', 'Dog']",['Lime-iro Senkitan'],
456,Fairy,Female,,"['Fairy', 'Magic User', 'Pigtails']",['The Tarot Café'],
457,Ellie,Female,,['Glasses'],['The Tarot Café'],
458,Mark,Male,Blonde Hair,['Farmer'],['Harvest Moon: Island of Happiness'],
459,Natalie,Female,,['Headband'],['Harvest Moon: Island of Happiness'],
460,Cherry,Female,Pink Hair,['Animal'],['Kupu~!! Mamegoma!'],
461,Lata,Female,Black Hair,"['Disabled', 'Nun', 'Poor', 'Scantily-clad']",['Buddha'],
462,Yuki,Female,Brown Hair,['Tansu Warashi.'],,
463,Natsuki,Female,Black Hair,['Adult'],['Tansu Warashi.'],
464,Kuya AMAGI,Male,Black Hair,"['High School Student', 'Mecha Pilot']",['Great Dangaioh'],
465,Mari's Mother,Female,Orange Hair,['Adult'],['Bannou Yasai Ninninman'],
466,Ben,Animal,Reptile,['Daisougen no Chiisana Tenshi Bush Baby'],,
467,Tenbo,Male,Black Hair,['Daisougen no Chiisana Tenshi Bush Baby'],,
468,Yen RAGUN,Male,Brown Hair,"['Child', 'Elementary School Student', 'Exorcist']",['Lagoon Engine'],
469,Jin RAGUN,Male,Green Hair,"['Child', 'Elementary School Student', 'Exorcist']",['Lagoon Engine'],
470,Ayato HOUSUI,Male,,"['Child', 'Elementary School Student']",['Lagoon Engine'],
471,Soujun SA,Male,Pink Hair,"['Adult', 'Nobility']",['The Story of Saiunkoku'],
472,Keisuke SAKURADA,Male,Orange Hair,['Glasses'],['Nanatsuiro Drops'],['Nanatsuiro Drops']
473,Kujiraoka,Male,Black Hair,"['Adult', 'Dark-skinned', 'Facial Hair', 'Military']",['Reideen'],
474,Professor Saiga,Male,Brown Hair,"['Archaeologist', 'Facial Hair', 'Glasses', 'Scientist']",['Reideen'],
475,Beppu,Male,Black Hair,"['Adult', 'Mecha Pilot', 'Military']",['Reideen'],
476,Aqubong,Male,,"['Android', 'Cape', 'Robot']","['Casshan', 'Casshan: Robot Hunter']",
477,General Montgomery,Male,Brown Hair,"['Facial Hair', 'Magnificent Mustache', 'Military']",['Casshan: Robot Hunter'],
478,Yuko MIYABE,Female,Brown Hair,"['Hat', 'Person in a Strange World', 'Selfish', 'Teenager']",['Strange Dawn'],
479,Ema MISURU,Male,Brown Hair,['Eight Clouds Rising'],,
480,Wakakuni FUZUCHI,Male,Black Hair,['Eight Clouds Rising'],,
481,Nishio,Female,Brown Hair,['Part Time Employee'],['Kaiji - Ultimate Survivor'],
482,An MOCHIDA,Female,Pink Hair,"['Child', 'Elementary School Student', 'Rosy Cheeks']",['Happy Kappy'],
483,Tom KUSANAGI,Male,Brown Hair,['Mikan Enikki'],['Mikan Enikki'],
484,Kikuko KUSANAGI,Female,Brown Hair,['Adult'],['Mikan Enikki'],['Mikan Enikki']
485,Richard GUYOT,Male,Blonde Hair,"['Epic Eyebrows', 'Exotic Eyes', 'Gravity Manipulator', 'Pompadour', 'Psychic Powers', 'Ruthless']","['Guyver: The Bioboosted Armor (2005)', 'The Guyver: Bio-Booster Armor', 'The Guyver: Bio-Booster Armor II']",['Bio-Booster Armor Guyver']
486,No. 43,Male,Blue Hair,['Piercings'],"[""History's Strongest Disciple Kenichi""]","[""History's Strongest Disciple Kenichi""]"
487,Ginsa MOMOCHI,Male,Black Hair,"['Gangster', 'Scar']",['Samurai Champloo'],
488,Minamo's Father,Male,Brown Hair,"['Adult', 'Closed Eyes', 'Single Parent']",['Wind: A Breath of Heart'],
489,Makoto's Father,Male,Brown Hair,['Adult'],['Wind: A Breath of Heart'],
490,Tamoto,Male,,"['Hat', 'Police']",['Samurai Champloo'],
491,Yuuki,Male,Black Hair,['Destroy and Revolution'],,
492,Tomoko,Female,Black Hair,"['High School Student', 'Teenager']",['Anoko ni 1000%'],['Anoko ni 1000%']
493,Futoshi,Male,,"['Big Eater', 'Child', 'Elementary School Student', 'Overweight']",['Hoozuki no Shima'],
494,Kaz,Male,Blonde Hair,"['Piercings', 'Wings']","['Princess Ai', 'Princess Ai: The Prism of Midnight Dawn']",
495,Cindered,Female,,['Sekaiichi Zankoku de Utsukushii Grimm Douwa'],,
496,Noriko's Mother,Female,Brown Hair,['Adult'],['Otona Joshi no Anime Time: Kawamo o Suberu Kaze'],
497,Noriko's Father,Male,,['Adult'],['Otona Joshi no Anime Time: Kawamo o Suberu Kaze'],
498,Momoko HANAZONO,Female,Blue Hair,['Adult'],"['Pastel Yumi, the Magic Idol']",
499,Nagi FUURYUU,Female,Blonde Hair,"['Agent of the Afterlife', 'Angel', 'Hair Antenna', 'Hair Ribbons', 'Pigtails', 'Rapunzel Hair', 'Shinigami', 'Sweet Tooth', 'Transfer Student', 'Wings']","['Shinigami to Chocolate Parfait', 'Shinigami to Chocolate Parfait (Light Novel)']",
500,Jorg,Male,Pink Hair,['Tiny Person'],['Strange Dawn'],
501,Ghost,Battle Gamer,,"[""Yu-Gi-Oh! 5D's""]",,
502,Taka,Male,Brown Hair,"[""Yu-Gi-Oh! 5D's""]",,
503,Inumaru YOMOTA,Male,Black Hair,"['Ponytail', 'Teenager']",['Gosenzo-sama Banbanzai!'],
504,Kaori,Female,Brown Hair,"['High School Student', 'Teenager']",['Buddha Saitan'],
505,Harry BADSON,Male,Blonde Hair,['Hat'],['Buddha Saitan'],
506,Kounosuke OOSHITA,Male,,"['Adult', 'Balding']",['Yu-Gi-Oh! Duel Monsters'],['Yu-Gi-Oh! Duelist']
507,Shuuzou OOTAKI,Male,Black Hair,"['Adult', 'Facial Hair']",['Yu-Gi-Oh! Duel Monsters'],['Yu-Gi-Oh! Duelist']
508,Skeleton Knight,Skeleton,Undead,"[""Yu-Gi-Oh! 5D's""]",,
509,Yukimura,Male,,"['Facial Hair', 'Ghost']",['Teenage Mutant Ninja Turtles: Superman Legend'],
510,Sadak,Male,,"['Alien', 'Military', 'Monocle']",['Go Lion'],
511,King Raimon,Male,Brown Hair,"['Alien', 'Facial Hair', 'Ghost', 'Royalty']","['Go Lion', 'Voltron: Fleet of Doom']",
512,Space Goddess,Female,,"['Deity', 'Wings']",['Go Lion'],
513,Nancy STROUSTRUP,Female,Blonde Hair,['Lily C.A.T.'],,
514,Dorothy VAN FARRAH,Female,Brown Hair,['Lily C.A.T.'],,
515,Lily,Female,,['Animal'],['Lily C.A.T.'],
